map,weapon,attacker_position.x,attacker_position.y,attacker_position.z,attacker_side,victim_position.x,victim_position.y,victim_position.z,victim_side
de_mirage,Ssg08,-1172.3297,-730.35284,-167.96875,CT,192.09627,-300.53735,-170.29669,Terrorist
de_mirage,Ssg08,-1172.3297,-730.35284,-167.96875,CT,192.09627,-300.53735,-170.29669,Terrorist
de_mirage,Ump45,67.927795,-2180.476,-35.96875,Terrorist,-271.91992,-2161.947,-173.03645,CT
de_mirage,Ak47,-669.14197,-2302.2622,-178.21829,Terrorist,-1135.6848,-2331.1133,-172.2308,CT
de_mirage,Ak47,-533.3249,-1951.3358,-179.96875,Terrorist,-877.1564,271.7761,-169.26257,CT
de_mirage,Deagle,-1521.912,-788.52386,-167.9688,CT,-1592.0077,-2272.8892,-251.36693,Terrorist
de_mirage,Deagle,-1586.2751,-2206.9922,-253.37096,CT,-1017.3129,-2410.527,-167.96875,Terrorist
de_mirage,Ssg08,-1172.3297,-730.35284,-167.96875,CT,192.09627,-300.53735,-170.29669,Terrorist
de_mirage,Ump45,67.927795,-2180.476,-35.96875,Terrorist,-271.91992,-2161.947,-173.03645,CT
de_mirage,Ak47,-669.14197,-2302.2622,-178.21829,Terrorist,-1135.6848,-2331.1133,-172.2308,CT
de_mirage,Ak47,-533.3249,-1951.3358,-179.96875,Terrorist,-877.1564,271.7761,-169.26257,CT
de_mirage,Deagle,-1521.912,-788.52386,-167.9688,CT,-1592.0077,-2272.8892,-251.36693,Terrorist
de_mirage,Deagle,-1586.2751,-2206.9922,-253.37096,CT,-1017.3129,-2410.527,-167.96875,Terrorist
de_mirage,Deagle,-1583.1227,629.96875,-167.96875,CT,-1816.6039,464.0444,-167.96875,Terrorist
de_mirage,Aug,-1210.0781,-731.3817,-128.96875,CT,205.16086,-267.45828,-169.00386,Terrorist
de_mirage,Aug,-1210.0781,-731.3817,-128.96875,CT,205.16086,-267.45828,-169.00386,Terrorist
de_mirage,Mac10,78.62753,-1917.9158,-39.96875,CT,77.15921,-2375.6843,-39.96875,Terrorist
de_mirage,Ak47,63.913513,-574.44183,-177.44116,CT,528.4146,642.01276,-135.96875,Terrorist
de_mirage,Ak47,-244.99944,-2169.1956,-171.19566,Terrorist,6.2300587,-1720.5698,-167.96875,CT
de_mirage,Ak47,-1385.175,-2431.4504,-215.4397,CT,-228.57524,-2142.7224,-125.983154,Terrorist
de_mirage,Ak47,-880.4996,-2340.768,-167.96875,Terrorist,-1333.8663,-2375.175,-208.92966,CT
de_mirage,Mac10,287.2357,-1525.794,-175.96875,CT,-128.90898,-1693.7196,-167.96875,Terrorist
de_mirage,Awp,417.6664,-1639.3433,-220.80966,Terrorist,290.38593,-1531.9979,-175.96875,CT
de_mirage,Ak47,-244.99944,-2169.1956,-171.19566,Terrorist,6.2300587,-1720.5698,-167.96875,CT
de_mirage,Ak47,-1385.175,-2431.4504,-215.4397,CT,-228.57524,-2142.7224,-125.983154,Terrorist
de_mirage,Ak47,-880.4996,-2340.768,-167.96875,Terrorist,-1333.8663,-2375.175,-208.92966,CT
de_mirage,Mac10,287.2357,-1525.794,-175.96875,CT,-128.90898,-1693.7196,-167.96875,Terrorist
de_mirage,Awp,417.6664,-1639.3433,-220.80966,Terrorist,290.38593,-1531.9979,-175.96875,CT
de_mirage,Ak47,-814.13153,-2305.0544,-175.1137,Terrorist,-621.6629,-1267.5298,-167.96875,CT
de_mirage,Awp,494.94366,-793.9013,-160.2573,Terrorist,-1180.4258,-691.7215,-167.96875,CT
de_mirage,Awp,494.94366,-793.9013,-160.2573,Terrorist,-1180.4258,-691.7215,-167.96875,CT
de_mirage,Awp,494.94366,-793.9013,-160.2573,Terrorist,-1180.4258,-691.7215,-167.96875,CT
de_mirage,M4a1S,-995.1684,-1527.5516,-165.80562,CT,-709.10864,-1311.0361,-167.96875,Terrorist
de_mirage,Ak47,-735.3767,-1591.522,-167.96875,Terrorist,-1012.6407,-1317.833,-159.07161,CT
de_mirage,Awp,-868.70825,259.25708,-170.174,CT,-597.79675,-1315.9138,-167.96875,Terrorist
de_mirage,Awp,-748.0005,123.31705,-172.01079,CT,-693.4915,-2156.508,-179.96875,Terrorist
de_mirage,M4a4,-937.0706,195.08562,-173.83838,CT,-1809.9294,495.09628,-167.96875,Terrorist
de_mirage,P250,-1125.4591,785.6392,-79.96875,Terrorist,-1026.4431,598.0938,-79.96875,CT
de_mirage,M4a4,-2152.0337,-626.0425,-167.96884,CT,-2325.3386,-376.24133,-167.96875,Terrorist
de_mirage,M4a4,-937.0706,195.08562,-173.83838,CT,-1809.9294,495.09628,-167.96875,Terrorist
de_mirage,P250,-1125.4591,785.6392,-79.96875,Terrorist,-1026.4431,598.0938,-79.96875,CT
de_mirage,M4a4,-2152.0337,-626.0425,-167.96884,CT,-2325.3386,-376.24133,-167.96875,Terrorist
de_mirage,Mac10,-1255.4656,386.6612,-167.87686,Terrorist,-1435.9999,283.9914,-167.96875,CT
de_mirage,Awp,-806.61066,26.934671,-167.96875,CT,-1863.8083,702.297,-47.96875,Terrorist
de_mirage,UspS,-1016.83,123.60381,-170.34229,CT,-1419.5278,399.2475,-167.96875,Terrorist
de_mirage,Ak47,-2286.3665,208.70993,-167.96875,CT,-2324.9756,434.82288,-167.96875,Terrorist
de_mirage,Deagle,353.98306,-13.370814,-200.83049,Terrorist,-146.23293,-670.9857,-228.17978,CT
de_mirage,Deagle,353.98306,-13.370814,-200.83049,Terrorist,-146.23293,-670.9857,-228.17978,CT
de_mirage,Deagle,353.98306,-13.370814,-200.83049,Terrorist,-146.23293,-670.9857,-228.17978,CT
de_mirage,M4a1S,-2002.9287,-0.20634711,-167.96875,CT,-1599.116,-92.02786,-167.97252,Terrorist
de_mirage,M4a4,-1006.8196,244.78792,-171.50853,Terrorist,-1943.3041,8.378656,-167.87314,CT
de_mirage,Deagle,353.98306,-13.370814,-200.83049,Terrorist,-146.23293,-670.9857,-228.17978,CT
de_mirage,M4a1S,-2002.9287,-0.20634711,-167.96875,CT,-1599.116,-92.02786,-167.97252,Terrorist
de_mirage,M4a4,-1006.8196,244.78792,-171.50853,Terrorist,-1943.3041,8.378656,-167.87314,CT
de_mirage,M4a1S,-2364.805,-352.8172,-167.96875,Terrorist,-2192.5947,-575.4362,-167.96886,CT
de_mirage,Ak47,-1458.0312,-782.1169,-167.96875,CT,-2321.9893,-456.79608,-167.96875,Terrorist
de_mirage,Ak47,594.97516,-1621.1007,-263.96875,Terrorist,74.7713,-1418.0312,-175.96875,CT
de_mirage,Ak47,594.97516,-1621.1007,-263.96875,Terrorist,74.7713,-1418.0312,-175.96875,CT
de_mirage,Ak47,594.97516,-1621.1007,-263.96875,Terrorist,74.7713,-1418.0312,-175.96875,CT
de_mirage,Ak47,594.97516,-1621.1007,-263.96875,Terrorist,74.7713,-1418.0312,-175.96875,CT
de_mirage,Ak47,-370.25653,-1614.3287,-163.96875,Terrorist,132.876,-2056.088,-167.96875,CT
de_mirage,Awp,-1311.4904,-1156.6344,-167.96875,CT,188.2426,-2331.89,-39.96875,Terrorist
de_mirage,Awp,-1243.4108,-1221.2716,-167.96875,CT,-469.7201,-1782.8668,-176.51556,Terrorist
de_mirage,Ak47,594.97516,-1621.1007,-263.96875,Terrorist,74.7713,-1418.0312,-175.96875,CT
de_mirage,Ak47,-370.25653,-1614.3287,-163.96875,Terrorist,132.876,-2056.088,-167.96875,CT
de_mirage,Awp,-1311.4904,-1156.6344,-167.96875,CT,188.2426,-2331.89,-39.96875,Terrorist
de_mirage,Awp,-1243.4108,-1221.2716,-167.96875,CT,-469.7201,-1782.8668,-176.51556,Terrorist
de_mirage,M4a1S,-1068.9587,-2499.137,-167.96875,CT,-322.70178,-2026.0112,-174.25371,Terrorist
de_mirage,Awp,-64.86658,-1812.43,-167.96875,Terrorist,-1068.4666,-2499.9055,-167.96875,CT
de_mirage,Awp,-802.1804,-383.91714,-167.1951,CT,-495.40152,-2026.9216,-179.96875,Terrorist
de_mirage,Sg553,-149.09688,-2084.026,-167.96875,Terrorist,-777.06226,-1592.6794,-167.96875,CT
de_mirage,Ak47,594.97516,-1621.1007,-263.96875,Terrorist,74.7713,-1418.0312,-175.96875,CT
de_mirage,Ak47,-370.25653,-1614.3287,-163.96875,Terrorist,132.876,-2056.088,-167.96875,CT
de_mirage,Awp,-1311.4904,-1156.6344,-167.96875,CT,188.2426,-2331.89,-39.96875,Terrorist
de_mirage,Awp,-1243.4108,-1221.2716,-167.96875,CT,-469.7201,-1782.8668,-176.51556,Terrorist
de_mirage,M4a1S,-1068.9587,-2499.137,-167.96875,CT,-322.70178,-2026.0112,-174.25371,Terrorist
de_mirage,Awp,-64.86658,-1812.43,-167.96875,Terrorist,-1068.4666,-2499.9055,-167.96875,CT
de_mirage,Awp,-802.1804,-383.91714,-167.1951,CT,-495.40152,-2026.9216,-179.96875,Terrorist
de_mirage,Sg553,-149.09688,-2084.026,-167.96875,Terrorist,-777.06226,-1592.6794,-167.96875,CT
de_mirage,Awp,-742.68427,-1211.3398,-167.96875,CT,-263.31598,-2395.2117,-163.96875,Terrorist
de_mirage,M4a1S,-1085.2448,295.37186,-159.96875,CT,-756.395,24.113188,-166.05116,Terrorist
de_mirage,Ak47,-765.9279,-43.434784,-164.49188,Terrorist,-1195.9513,-181.01245,-53.84375,CT
de_mirage,M4a1S,-990.9651,282.0897,-168.12785,CT,-765.85846,-43.70532,-164.47891,Terrorist
de_mirage,M4a1S,-856.26855,292.83792,-167.64632,CT,-738.8072,-233.06055,-159.96875,Terrorist
de_mirage,M4a1S,-1085.2448,295.37186,-159.96875,CT,-756.395,24.113188,-166.05116,Terrorist
de_mirage,Ak47,-765.9279,-43.434784,-164.49188,Terrorist,-1195.9513,-181.01245,-53.84375,CT
de_mirage,M4a1S,-990.9651,282.0897,-168.12785,CT,-765.85846,-43.70532,-164.47891,Terrorist
de_mirage,M4a1S,-856.26855,292.83792,-167.64632,CT,-738.8072,-233.06055,-159.96875,Terrorist
de_mirage,M4a1S,-1085.2448,295.37186,-159.96875,CT,-756.395,24.113188,-166.05116,Terrorist
de_mirage,Ak47,-765.9279,-43.434784,-164.49188,Terrorist,-1195.9513,-181.01245,-53.84375,CT
de_mirage,M4a1S,-990.9651,282.0897,-168.12785,CT,-765.85846,-43.70532,-164.47891,Terrorist
de_mirage,M4a1S,-856.26855,292.83792,-167.64632,CT,-738.8072,-233.06055,-159.96875,Terrorist
de_mirage,Deagle,-981.5569,293.22662,-166.7596,Terrorist,-632.8581,-344.01514,-159.96875,CT
de_mirage,Mp9,-880.959,-125.74698,-167.97049,CT,-748.7611,187.27939,-174.33101,Terrorist
de_mirage,Ump45,-290.82547,-588.4009,-260.07083,CT,195.84846,-523.2089,-166.8358,Terrorist
de_mirage,Deagle,432.54263,-242.67186,-159.96875,Terrorist,-1172.4736,-716.5605,-167.96875,CT
de_mirage,Ump45,-263.792,-592.9481,-253.96875,CT,270.04892,-455.6437,-166.99974,Terrorist
de_mirage,Deagle,458.37692,-478.94122,-159.96875,Terrorist,-291.56815,-603.5469,-260.37665,CT
de_mirage,Awp,-806.04803,-906.33655,-167.96875,CT,432.0311,-217.531,-159.96875,Terrorist
de_mirage,Awp,-1020.3313,-2490.6401,-167.96875,CT,245.37985,-1527.997,-175.96875,Terrorist
de_mirage,M4a1S,-1239.6533,-566.547,-167.96875,CT,54.843803,-643.6026,-183.80687,Terrorist
de_mirage,Awp,-1020.3313,-2490.6401,-167.96875,CT,245.37985,-1527.997,-175.96875,Terrorist
de_mirage,M4a1S,-1239.6533,-566.547,-167.96875,CT,54.843803,-643.6026,-183.80687,Terrorist
de_mirage,Awp,-1020.3313,-2490.6401,-167.96875,CT,245.37985,-1527.997,-175.96875,Terrorist
de_mirage,M4a1S,-1239.6533,-566.547,-167.96875,CT,54.843803,-643.6026,-183.80687,Terrorist
de_mirage,Ak47,48.871124,-1429.3965,-174.4557,Terrorist,-250.1251,-2400.4531,-163.96875,CT
de_mirage,M4a4,-713.9257,-2148.3235,-179.96875,CT,-682.25977,-2205.3977,-179.96875,Terrorist
de_mirage,Glock,-745.96295,-2059.2036,-179.96875,Terrorist,-695.604,-2140.615,-179.96875,CT
de_mirage,M4a1S,-1375.7812,-2383.4883,-216.7584,CT,-934.0072,-2331.316,-167.96875,Terrorist
de_mirage,Ak47,-1426.5415,-2189.712,-239.65427,CT,-1126.5258,-2472.056,-167.96875,Terrorist
de_mirage,M4a4,-664.0864,-330.56537,-159.96875,CT,431.06116,-396.4204,-160.40726,Terrorist
de_mirage,Awp,177.98141,-361.93826,-166.96875,Terrorist,-668.3913,-320.7669,-159.96875,CT
de_mirage,M4a4,-664.0864,-330.56537,-159.96875,CT,431.06116,-396.4204,-160.40726,Terrorist
de_mirage,Awp,177.98141,-361.93826,-166.96875,Terrorist,-668.3913,-320.7669,-159.96875,CT
de_mirage,Ak47,528.74634,-2244.714,-39.96875,Terrorist,16.745998,-2295.917,-39.96875,CT
de_mirage,M4a4,-664.0864,-330.56537,-159.96875,CT,431.06116,-396.4204,-160.40726,Terrorist
de_mirage,Awp,177.98141,-361.93826,-166.96875,Terrorist,-668.3913,-320.7669,-159.96875,CT
de_mirage,Ak47,528.74634,-2244.714,-39.96875,Terrorist,16.745998,-2295.917,-39.96875,CT
de_mirage,M4a4,-664.0864,-330.56537,-159.96875,CT,431.06116,-396.4204,-160.40726,Terrorist
de_mirage,Awp,177.98141,-361.93826,-166.96875,Terrorist,-668.3913,-320.7669,-159.96875,CT
de_mirage,Ak47,528.74634,-2244.714,-39.96875,Terrorist,16.745998,-2295.917,-39.96875,CT
de_mirage,Sg553,-872.8551,-1453.5627,-167.96875,Terrorist,-1208.3944,-1256.1707,-167.96875,CT
de_mirage,Aug,-527.9702,-2363.9963,-167.98003,CT,-301.77542,-1611.7006,-167.96875,Terrorist
de_mirage,Aug,-527.07495,-2370.7417,-167.96875,CT,-249.81761,-1647.3219,-167.96875,Terrorist
de_mirage,Awp,51.235664,-1426.761,-174.69261,Terrorist,-571.91095,-2369.8179,-167.96875,CT
de_mirage,M4a4,-664.0864,-330.56537,-159.96875,CT,431.06116,-396.4204,-160.40726,Terrorist
de_mirage,Awp,177.98141,-361.93826,-166.96875,Terrorist,-668.3913,-320.7669,-159.96875,CT
de_mirage,Ak47,528.74634,-2244.714,-39.96875,Terrorist,16.745998,-2295.917,-39.96875,CT
de_mirage,Sg553,-872.8551,-1453.5627,-167.96875,Terrorist,-1208.3944,-1256.1707,-167.96875,CT
de_mirage,Aug,-527.9702,-2363.9963,-167.98003,CT,-301.77542,-1611.7006,-167.96875,Terrorist
de_mirage,Aug,-527.07495,-2370.7417,-167.96875,CT,-249.81761,-1647.3219,-167.96875,Terrorist
de_mirage,Awp,51.235664,-1426.761,-174.69261,Terrorist,-571.91095,-2369.8179,-167.96875,CT
de_mirage,M4a4,-664.0864,-330.56537,-159.96875,CT,431.06116,-396.4204,-160.40726,Terrorist
de_mirage,Awp,177.98141,-361.93826,-166.96875,Terrorist,-668.3913,-320.7669,-159.96875,CT
de_mirage,Ak47,528.74634,-2244.714,-39.96875,Terrorist,16.745998,-2295.917,-39.96875,CT
de_mirage,Sg553,-872.8551,-1453.5627,-167.96875,Terrorist,-1208.3944,-1256.1707,-167.96875,CT
de_mirage,Aug,-527.9702,-2363.9963,-167.98003,CT,-301.77542,-1611.7006,-167.96875,Terrorist
de_mirage,Aug,-527.07495,-2370.7417,-167.96875,CT,-249.81761,-1647.3219,-167.96875,Terrorist
de_mirage,Awp,51.235664,-1426.761,-174.69261,Terrorist,-571.91095,-2369.8179,-167.96875,CT
de_mirage,Awp,121.14285,-842.8614,-167.96875,CT,231.49503,242.00056,-255.96875,Terrorist
de_mirage,Awp,121.14285,-842.8614,-167.96875,CT,231.49503,242.00056,-255.96875,Terrorist
de_mirage,Awp,121.14285,-842.8614,-167.96875,CT,231.49503,242.00056,-255.96875,Terrorist
de_mirage,Awp,121.14285,-842.8614,-167.96875,CT,231.49503,242.00056,-255.96875,Terrorist
de_mirage,M4a1S,-1301.9663,-1023.83887,-167.96875,CT,-797.81256,-180.47778,-163.40001,Terrorist
de_mirage,Mp9,-1984.49,534.40393,-165.71875,CT,-1531.2039,531.9997,-167.96875,Terrorist
de_mirage,Ak47,-1566.5148,-49.662834,-167.96875,Terrorist,-1849.4502,626.8485,-167.96936,CT
de_mirage,Sg553,-2142.608,547.05414,-161.71011,Terrorist,-2534.2607,298.05206,-167.96875,CT
de_mirage,Glock,-1815.9296,337.01065,-167.96875,Terrorist,-1915.5981,289.7665,-159.96875,CT
de_mirage,UspS,-1894.0247,-123.321915,-167.24846,CT,-1677.8795,465.1845,-169.21132,Terrorist
de_mirage,UspS,-1892.553,-123.774765,-167.5638,CT,-1763.8167,130.84062,-165.71875,Terrorist
de_mirage,Glock,-2519.085,372.9815,-167.96875,Terrorist,-1922.133,2.9232738,-167.96875,CT
de_mirage,Glock,-1815.9296,337.01065,-167.96875,Terrorist,-1915.5981,289.7665,-159.96875,CT
de_mirage,UspS,-1894.0247,-123.321915,-167.24846,CT,-1677.8795,465.1845,-169.21132,Terrorist
de_mirage,UspS,-1892.553,-123.774765,-167.5638,CT,-1763.8167,130.84062,-165.71875,Terrorist
de_mirage,Glock,-2519.085,372.9815,-167.96875,Terrorist,-1922.133,2.9232738,-167.96875,CT
de_mirage,UspS,-559.9514,-1905.7644,-179.96875,CT,-789.04987,23.082808,-167.96875,Terrorist
de_mirage,UspS,-1888.408,-437.185,-167.96893,CT,-2051.3506,184.0172,-159.96875,Terrorist
de_mirage,M4a4,-1149.4282,-714.4019,-167.96875,CT,405.5604,-225.98586,-166.6406,Terrorist
de_mirage,Sg553,402.1394,-195.2782,-167.9708,Terrorist,-1182.278,-714.66516,-167.96875,CT
de_mirage,Sg553,424.91394,-281.9478,-163.30005,Terrorist,-1210.5786,-648.09576,-167.96875,CT
de_mirage,M4a4,-1149.4282,-714.4019,-167.96875,CT,405.5604,-225.98586,-166.6406,Terrorist
de_mirage,Sg553,402.1394,-195.2782,-167.9708,Terrorist,-1182.278,-714.66516,-167.96875,CT
de_mirage,Sg553,424.91394,-281.9478,-163.30005,Terrorist,-1210.5786,-648.09576,-167.96875,CT
de_mirage,M4a4,-1149.4282,-714.4019,-167.96875,CT,405.5604,-225.98586,-166.6406,Terrorist
de_mirage,Sg553,402.1394,-195.2782,-167.9708,Terrorist,-1182.278,-714.66516,-167.96875,CT
de_mirage,Sg553,424.91394,-281.9478,-163.30005,Terrorist,-1210.5786,-648.09576,-167.96875,CT
de_mirage,UspS,1204.8093,239.1126,-195.96875,CT,1239.9982,-1159.9968,-246.26299,Terrorist
de_mirage,Sg553,386.37833,-1567.3376,-205.15424,Terrorist,-75.199684,-1648.1471,-167.9843,CT
de_mirage,M4a4,-550.2437,-1695.066,-175.0752,CT,357.56607,-1561.8661,-190.74811,Terrorist
de_mirage,M4a4,-567.6521,-1608.885,-167.96875,CT,177.82835,-2315.9883,-39.96875,Terrorist
de_mirage,Sg553,888.12244,-1098.9779,-263.96875,CT,1345.3612,-1283.9993,-167.96875,Terrorist
de_mirage,M4a1S,-1802.7262,669.7233,-23.96875,CT,-1360.7645,813.6066,-79.96875,Terrorist
de_mirage,Awp,-805.2743,-905.2108,-167.96875,CT,356.5293,-103.47885,-172.71893,Terrorist
de_mirage,Sg553,888.12244,-1098.9779,-263.96875,CT,1345.3612,-1283.9993,-167.96875,Terrorist
de_mirage,M4a1S,-1802.7262,669.7233,-23.96875,CT,-1360.7645,813.6066,-79.96875,Terrorist
de_mirage,Awp,-805.2743,-905.2108,-167.96875,CT,356.5293,-103.47885,-172.71893,Terrorist
de_mirage,Sg553,888.12244,-1098.9779,-263.96875,CT,1345.3612,-1283.9993,-167.96875,Terrorist
de_mirage,M4a1S,-1802.7262,669.7233,-23.96875,CT,-1360.7645,813.6066,-79.96875,Terrorist
de_mirage,Awp,-805.2743,-905.2108,-167.96875,CT,356.5293,-103.47885,-172.71893,Terrorist
de_mirage,Deagle,178.3836,-2332.3713,-39.96875,Terrorist,-535.8848,-1693.2106,-174.88965,CT
de_mirage,Deagle,178.3836,-2332.3713,-39.96875,Terrorist,-535.8848,-1693.2106,-174.88965,CT
de_mirage,Deagle,178.3836,-2332.3713,-39.96875,Terrorist,-535.8848,-1693.2106,-174.88965,CT
de_mirage,Sg553,-49.52092,-2069.323,-167.96875,CT,22.104843,-1418.4259,-145.95662,Terrorist
de_mirage,Awp,-791.07184,-2227.1936,-179.96875,CT,-780.96124,-1306.0004,-167.96875,Terrorist
de_mirage,Deagle,-27.33636,-2142.3372,-167.96875,Terrorist,131.05676,-1995.0048,-167.96875,CT
de_mirage,Deagle,-143.29994,-2188.0232,-167.96875,Terrorist,-672.82196,-2219.836,-179.96875,CT
de_mirage,Deagle,178.3836,-2332.3713,-39.96875,Terrorist,-535.8848,-1693.2106,-174.88965,CT
de_mirage,Sg553,-49.52092,-2069.323,-167.96875,CT,22.104843,-1418.4259,-145.95662,Terrorist
de_mirage,Awp,-791.07184,-2227.1936,-179.96875,CT,-780.96124,-1306.0004,-167.96875,Terrorist
de_mirage,Deagle,-27.33636,-2142.3372,-167.96875,Terrorist,131.05676,-1995.0048,-167.96875,CT
de_mirage,Deagle,-143.29994,-2188.0232,-167.96875,Terrorist,-672.82196,-2219.836,-179.96875,CT
de_mirage,Sg553,-1206.6265,-2487.975,-175.96167,CT,-610.45935,-2159.8784,-169.20444,Terrorist
de_mirage,Sg553,-1027.1869,-2437.931,-167.96875,CT,221.82648,-1585.9984,-175.96875,Terrorist
de_mirage,Sg553,-852.5069,-2480.2227,-35.96875,Terrorist,-1024.1428,-2268.7673,-67.18816,CT
de_mirage,Sg553,-885.31604,-2507.5142,-35.96875,Terrorist,-1022.45844,-2263.0193,-120.59482,CT
de_mirage,Sg553,-852.5069,-2480.2227,-35.96875,Terrorist,-1024.1428,-2268.7673,-67.18816,CT
de_mirage,Sg553,-885.31604,-2507.5142,-35.96875,Terrorist,-1022.45844,-2263.0193,-120.59482,CT
de_mirage,Sg553,-852.5069,-2480.2227,-35.96875,Terrorist,-1024.1428,-2268.7673,-67.18816,CT
de_mirage,Sg553,-885.31604,-2507.5142,-35.96875,Terrorist,-1022.45844,-2263.0193,-120.59482,CT
de_mirage,Awp,-1650.207,-659.6911,-167.96875,CT,-1405.222,-2432.322,-219.39102,Terrorist
de_mirage,Ak47,115.99025,-1972.7804,-167.96875,Terrorist,-1154.4418,-1366.1013,-174.49841,CT
de_mirage,HeGrenade,-998.1796,-165.15634,-367.96875,CT,-690.7634,-1268.1582,-167.96875,Terrorist
de_mirage,Ak47,555.3445,-2331.5046,-39.96875,Terrorist,1055.9832,-1811.7595,-71.96875,CT
de_mirage,Ak47,557.79285,-1700.954,-263.06177,Terrorist,15.339625,-1467.4752,-171.11226,CT
de_mirage,Famas,178.12698,-1717.9924,-167.96875,CT,63.770348,-1458.75,-175.94562,Terrorist
de_mirage,Ak47,-5.6250024,-1719.9354,-167.96875,Terrorist,179.96875,-1610.9966,-170.06892,CT
de_mirage,M4a4,-914.3963,-2504.4475,-35.96875,CT,-166.04346,-2094.1328,-167.96875,Terrorist
de_mirage,M4a4,-900.355,-2523.3674,-35.96875,CT,133.32953,-1634.3364,-167.96875,Terrorist
de_mirage,Ak47,557.79285,-1700.954,-263.06177,Terrorist,15.339625,-1467.4752,-171.11226,CT
de_mirage,Famas,178.12698,-1717.9924,-167.96875,CT,63.770348,-1458.75,-175.94562,Terrorist
de_mirage,Ak47,-5.6250024,-1719.9354,-167.96875,Terrorist,179.96875,-1610.9966,-170.06892,CT
de_mirage,M4a4,-914.3963,-2504.4475,-35.96875,CT,-166.04346,-2094.1328,-167.96875,Terrorist
de_mirage,M4a4,-900.355,-2523.3674,-35.96875,CT,133.32953,-1634.3364,-167.96875,Terrorist
de_mirage,M4a4,-1113.4104,-2531.7512,-167.96875,CT,-1048.6309,-2315.6565,-167.96875,Terrorist
de_mirage,Ak47,557.79285,-1700.954,-263.06177,Terrorist,15.339625,-1467.4752,-171.11226,CT
de_mirage,Famas,178.12698,-1717.9924,-167.96875,CT,63.770348,-1458.75,-175.94562,Terrorist
de_mirage,Ak47,-5.6250024,-1719.9354,-167.96875,Terrorist,179.96875,-1610.9966,-170.06892,CT
de_mirage,M4a4,-914.3963,-2504.4475,-35.96875,CT,-166.04346,-2094.1328,-167.96875,Terrorist
de_mirage,M4a4,-900.355,-2523.3674,-35.96875,CT,133.32953,-1634.3364,-167.96875,Terrorist
de_mirage,M4a4,-1113.4104,-2531.7512,-167.96875,CT,-1048.6309,-2315.6565,-167.96875,Terrorist
de_mirage,Awp,-536.4376,-1450.455,-68.39603,CT,71.08445,-2178.7192,-35.96875,Terrorist
de_mirage,Awp,-602.0043,-1327.6449,-167.96875,CT,-486.13107,-1624.4061,-39.96875,Terrorist
de_mirage,Sg553,-909.7478,-10.987272,-53.96875,CT,-313.22583,-785.2057,-258.0712,Terrorist
de_mirage,Sg553,394.7359,-71.40629,-180.61232,Terrorist,-791.2588,-925.3705,-167.96875,CT
de_mirage,Sg553,394.7359,-71.40629,-180.61232,Terrorist,-791.2588,-925.3705,-167.96875,CT
de_mirage,Sg553,387.14838,-70.40584,-181.46628,Terrorist,-778.59235,-935.7482,-167.96875,CT
de_mirage,Awp,-1026.864,-2493.747,-167.96875,CT,312.3908,-1473.1406,-175.96875,Terrorist
de_mirage,Sg553,394.7359,-71.40629,-180.61232,Terrorist,-791.2588,-925.3705,-167.96875,CT
de_mirage,Sg553,387.14838,-70.40584,-181.46628,Terrorist,-778.59235,-935.7482,-167.96875,CT
de_mirage,Awp,-1026.864,-2493.747,-167.96875,CT,312.3908,-1473.1406,-175.96875,Terrorist
de_mirage,UspS,-218.6402,555.8905,-79.849335,CT,-1135.7144,615.0942,-79.96875,Terrorist
de_mirage,UspS,-218.6402,555.8905,-79.849335,CT,-1135.7144,615.0942,-79.96875,Terrorist
de_mirage,Sg553,80.93504,-2149.6594,-35.96875,Terrorist,-250.20076,-2148.1624,-173.23994,CT
de_mirage,ZeusX27,61.667442,-2127.4907,-35.96875,CT,55.857464,-2264.7266,-39.96875,Terrorist
de_mirage,Sg553,-1068.9755,-2409.9475,-167.96875,CT,-114.97511,-1852.947,-167.96875,Terrorist
de_mirage,Awp,323.75204,-1499.7737,-175.96875,Terrorist,-309.63507,-1913.6409,-168.09798,CT
de_mirage,UspS,-218.6402,555.8905,-79.849335,CT,-1135.7144,615.0942,-79.96875,Terrorist
de_mirage,Sg553,80.93504,-2149.6594,-35.96875,Terrorist,-250.20076,-2148.1624,-173.23994,CT
de_mirage,ZeusX27,61.667442,-2127.4907,-35.96875,CT,55.857464,-2264.7266,-39.96875,Terrorist
de_mirage,Sg553,-1068.9755,-2409.9475,-167.96875,CT,-114.97511,-1852.947,-167.96875,Terrorist
de_mirage,Awp,323.75204,-1499.7737,-175.96875,Terrorist,-309.63507,-1913.6409,-168.09798,CT
de_mirage,M4a1S,-2519.697,513.97876,-164.29549,CT,-1820.37,489.08246,-167.96875,Terrorist
de_mirage,Ak47,-700.85547,-1273.8127,-167.96875,Terrorist,-392.5099,-2171.4648,-177.54997,CT
de_mirage,Sg553,-1855.355,228.40671,-159.96875,Terrorist,-2646.8967,477.6381,-159.96875,CT
de_mirage,M4a4,-1911.153,-308.00836,-167.96886,CT,-1759.9279,157.89543,-165.99373,Terrorist
de_mirage,Awp,-1570.0426,786.30505,-47.96875,Terrorist,-1907.0225,-313.50195,-167.96886,CT
de_mirage,Ak47,-2450.8977,468.8927,-167.05208,Terrorist,-2020.7832,157.85666,-159.96875,CT
de_mirage,M4a1S,-2519.697,513.97876,-164.29549,CT,-1820.37,489.08246,-167.96875,Terrorist
